timestamp,consumption_kwh,temperature_C,hour,day_of_week,day_name,rolling_mean_24h,rolling_std_24h,lag_24h,is_holiday,is_weekend,is_peak_hour,is_offpeak
2025-08-29 15:45:39.584798,1563.76,15.08,15,4,Friday,2007.8,879.04,1661.08,1,0,0,0
2025-08-29 16:45:39.584798,1362.36,17.41,16,4,Friday,2009.01,878.1,1333.41,1,0,0,0
2025-08-29 17:45:39.584798,1213.33,14.09,17,4,Friday,2007.78,879.24,1242.8,1,0,0,0
2025-08-29 18:45:39.584798,954.12,10.41,18,4,Friday,2002.89,884.97,1071.42,1,0,1,0
2025-08-29 19:45:39.584798,963.72,12.68,19,4,Friday,2009.56,876.1,803.59,1,0,1,0
2025-08-29 20:45:39.584798,690.51,13.74,20,4,Friday,2010.47,874.66,668.71,1,0,1,0
2025-08-29 21:45:39.584798,859.37,11.66,21,4,Friday,2007.01,879.22,942.48,1,0,1,0
2025-08-29 22:45:39.584798,904.41,7.73,22,4,Friday,2005.34,881.36,944.43,1,0,0,0
2025-08-29 23:45:39.584798,1226.61,9.51,23,4,Friday,2004.12,882.46,1255.86,1,0,0,0
2025-08-30 00:45:39.584798,1294.87,12.69,0,5,Saturday,2004.29,882.32,1290.88,0,1,0,1
2025-08-30 01:45:39.584798,1451.6,10.57,1,5,Saturday,1989.01,888.83,1818.23,0,1,0,1
2025-08-30 02:45:39.584798,1530.88,13.37,2,5,Saturday,1972.04,893.72,1938.17,0,1,0,1
2025-08-30 03:45:39.584798,2012.64,15.1,3,5,Saturday,1955.55,888.96,2408.54,0,1,0,1
2025-08-30 04:45:39.584798,2282.54,13.85,4,5,Saturday,1939.93,879.33,2657.45,0,1,0,1
2025-08-30 05:45:39.584798,2476.62,16.43,5,5,Saturday,1926.54,868.07,2797.87,0,1,0,1
2025-08-30 06:45:39.584798,2720.61,12.84,6,5,Saturday,1913.77,853.3,3027.15,0,1,0,0
2025-08-30 07:45:39.584798,2609.85,17.16,7,5,Saturday,1888.3,821.11,3221.02,0,1,0,0
2025-08-30 08:45:39.584798,2774.61,19.06,8,5,Saturday,1870.16,795.03,3210.09,0,1,0,0
2025-08-30 09:45:39.584798,2776.26,18.01,9,5,Saturday,1852.58,768.6,3198.26,0,1,0,0
2025-08-30 10:45:39.584798,2431.85,22.44,10,5,Saturday,1821.27,726.18,3183.24,0,1,0,0
2025-08-30 11:45:39.584798,2432.33,17.62,11,5,Saturday,1809.96,713.84,2703.77,0,1,0,0
2025-08-30 12:45:39.584798,2149.6,18.55,12,5,Saturday,1786.68,692.06,2708.15,0,1,0,0
2025-08-30 13:45:39.584798,1934.96,18.56,13,5,Saturday,1771.74,684.47,2293.58,0,1,0,0
2025-08-30 14:45:39.584798,1703.85,19.45,14,5,Saturday,1763.39,684.0,1904.39,0,1,0,0
2025-08-30 15:45:39.584798,1384.33,13.91,15,5,Saturday,1755.91,687.25,1563.76,0,1,0,0
2025-08-30 16:45:39.584798,1118.09,16.51,16,5,Saturday,1745.73,695.1,1362.36,0,1,0,0
2025-08-30 17:45:39.584798,972.81,13.49,17,5,Saturday,1735.71,704.77,1213.33,0,1,0,0
2025-08-30 18:45:39.584798,731.43,10.83,18,5,Saturday,1726.43,716.87,954.12,0,1,1,0
2025-08-30 19:45:39.584798,631.02,11.99,19,5,Saturday,1712.57,735.24,963.72,0,1,1,0
2025-08-30 20:45:39.584798,746.01,10.86,20,5,Saturday,1714.88,731.97,690.51,0,1,1,0
2025-08-30 21:45:39.584798,646.14,9.21,21,5,Saturday,1706.0,744.0,859.37,0,1,1,0
2025-08-30 22:45:39.584798,898.45,10.11,22,5,Saturday,1705.75,744.28,904.41,0,1,0,0
2025-08-30 23:45:39.584798,1054.28,9.66,23,5,Saturday,1698.57,749.91,1226.61,0,1,0,0
2025-08-31 00:45:39.584798,1092.7,10.96,0,6,Sunday,1690.14,755.76,1294.87,0,1,0,1
2025-08-31 01:45:39.584798,1420.98,12.63,1,6,Sunday,1688.87,756.21,1451.6,0,1,0,1
2025-08-31 02:45:39.584798,1827.92,15.09,2,6,Sunday,1701.24,755.94,1530.88,0,1,0,1
2025-08-31 03:45:39.584798,1933.62,12.08,3,6,Sunday,1697.95,754.69,2012.64,0,1,0,1
2025-08-31 04:45:39.584798,2194.64,18.44,4,6,Sunday,1694.29,751.94,2282.54,0,1,0,1
2025-08-31 05:45:39.584798,2495.05,13.59,5,6,Sunday,1695.06,752.78,2476.62,0,1,0,1
2025-08-31 06:45:39.584798,2661.12,17.47,6,6,Sunday,1692.58,749.35,2720.61,0,1,0,0
2025-08-31 07:45:39.584798,2671.17,19.58,7,6,Sunday,1695.13,752.71,2609.85,0,1,0,0
2025-08-31 08:45:39.584798,2671.93,19.86,8,6,Sunday,1690.86,746.58,2774.61,0,1,0,0
2025-08-31 09:45:39.584798,2793.12,18.95,9,6,Sunday,1691.56,747.65,2776.26,0,1,0,0
2025-08-31 10:45:39.584798,2710.23,19.68,10,6,Sunday,1703.16,761.66,2431.85,0,1,0,0
2025-08-31 11:45:39.584798,2482.8,19.02,11,6,Sunday,1705.26,763.83,2432.33,0,1,0,0
2025-08-31 12:45:39.584798,2197.07,18.32,12,6,Sunday,1707.24,765.09,2149.6,0,1,0,0
2025-08-31 13:45:39.584798,1876.06,19.64,13,6,Sunday,1704.78,764.42,1934.96,0,1,0,0
2025-08-31 14:45:39.584798,1611.08,17.83,14,6,Sunday,1700.92,764.66,1703.85,0,1,0,0
2025-08-31 15:45:39.584798,1461.62,15.03,15,6,Sunday,1704.14,763.43,1384.33,0,1,0,0
2025-08-31 16:45:39.584798,1206.3,16.11,16,6,Sunday,1707.81,760.69,1118.09,0,1,0,0
2025-08-31 17:45:39.584798,1081.12,13.94,17,6,Sunday,1712.33,756.45,972.81,0,1,0,0
2025-08-31 18:45:39.584798,863.67,13.52,18,6,Sunday,1717.84,749.45,731.43,0,1,1,0
2025-08-31 19:45:39.584798,597.08,12.25,19,6,Sunday,1716.42,751.62,631.02,0,1,1,0
2025-08-31 20:45:39.584798,779.98,9.31,20,6,Sunday,1717.84,749.74,746.01,0,1,1,0
2025-08-31 21:45:39.584798,658.01,9.27,21,6,Sunday,1718.33,749.0,646.14,0,1,1,0
2025-08-31 22:45:39.584798,811.27,11.13,22,6,Sunday,1714.7,753.35,898.45,0,1,0,0
2025-08-31 23:45:39.584798,1031.58,11.15,23,6,Sunday,1713.76,754.23,1054.28,0,1,0,0
2025-09-01 00:45:39.584798,1608.66,10.76,0,0,Monday,1735.25,743.03,1092.7,0,0,0,1
2025-09-01 01:45:39.584798,1988.67,11.81,1,0,Monday,1758.91,741.63,1420.98,0,0,0,1
2025-09-01 02:45:39.584798,2088.58,14.62,2,0,Monday,1769.77,744.58,1827.92,0,0,0,1
2025-09-01 03:45:39.584798,2345.79,13.05,3,0,Monday,1786.94,753.23,1933.62,0,0,0,1
2025-09-01 04:45:39.584798,2675.28,16.06,4,0,Monday,1806.97,770.73,2194.64,0,0,0,1
2025-09-01 05:45:39.584798,2947.54,16.22,5,0,Monday,1825.82,793.49,2495.05,0,0,0,1
2025-09-01 06:45:39.584798,3031.65,17.37,6,0,Monday,1841.26,813.79,2661.12,0,0,0,0
2025-09-01 07:45:39.584798,3309.81,20.35,7,0,Monday,1867.87,851.67,2671.17,0,0,0,0
2025-09-01 08:45:39.584798,3218.37,20.68,8,0,Monday,1890.64,880.9,2671.93,0,0,0,0
2025-09-01 09:45:39.584798,3192.05,21.11,9,0,Monday,1907.26,902.18,2793.12,0,0,0,0
2025-09-01 10:45:39.584798,3080.36,21.95,10,0,Monday,1922.68,919.5,2710.23,0,0,0,0
2025-09-01 11:45:39.584798,2862.02,19.79,11,0,Monday,1938.48,932.71,2482.8,0,0,0,0
2025-09-01 12:45:39.584798,2642.45,20.23,12,0,Monday,1957.04,942.45,2197.07,0,0,0,0
2025-09-01 13:45:39.584798,2235.78,17.9,13,0,Monday,1972.03,943.97,1876.06,0,0,0,0
2025-09-01 14:45:39.584798,1928.96,17.78,14,0,Monday,1985.28,940.91,1611.08,0,0,0,0
2025-09-01 15:45:39.584798,1579.81,15.87,15,0,Monday,1990.2,938.36,1461.62,0,0,0,0
2025-09-01 16:45:39.584798,1417.93,14.91,16,0,Monday,1999.02,931.64,1206.3,0,0,0,0
2025-09-01 17:45:39.584798,1201.17,14.37,17,0,Monday,2004.02,926.81,1081.12,0,0,0,0
2025-09-01 18:45:39.584798,1498.62,11.07,18,0,Monday,2030.48,901.56,863.67,0,0,1,0
2025-09-01 19:45:39.584798,973.0,14.44,19,0,Monday,2046.14,878.54,597.08,0,0,1,0
2025-09-01 20:45:39.584798,819.09,9.05,20,0,Monday,2047.77,876.13,779.98,0,0,1,0
2025-09-01 21:45:39.584798,925.3,8.29,21,0,Monday,2058.91,859.23,658.01,0,0,1,0
2025-09-01 22:45:39.584798,901.18,11.74,22,0,Monday,2062.65,853.73,811.27,0,0,0,0
2025-09-01 23:45:39.584798,1158.0,11.42,23,0,Monday,2067.92,847.46,1031.58,0,0,0,0
2025-09-02 00:45:39.584798,1499.83,11.73,0,1,Tuesday,2063.39,850.31,1608.66,0,0,0,1
2025-09-02 01:45:39.584798,1803.7,12.58,1,1,Tuesday,2055.68,851.85,1988.67,0,0,0,1
2025-09-02 02:45:39.584798,2026.48,12.69,2,1,Tuesday,2053.09,851.84,2088.58,0,0,0,1
2025-09-02 03:45:39.584798,2357.8,12.59,3,1,Tuesday,2053.59,852.03,2345.79,0,0,0,1
2025-09-02 04:45:39.584798,2514.28,15.35,4,1,Tuesday,2046.88,847.54,2675.28,0,0,0,1
2025-09-02 05:45:39.584798,2851.34,15.5,5,1,Tuesday,2042.87,843.31,2947.54,0,0,0,1
2025-09-02 06:45:39.584798,3124.76,19.16,6,1,Tuesday,2046.75,848.26,3031.65,0,0,0,0
2025-09-02 07:45:39.584798,3213.6,18.48,7,1,Tuesday,2042.74,842.24,3309.81,0,0,0,0
2025-09-02 08:45:39.584798,3241.78,18.21,8,1,Tuesday,2043.72,843.67,3218.37,0,0,0,0
2025-09-02 09:45:39.584798,3155.67,19.4,9,1,Tuesday,2042.2,841.55,3192.05,0,0,0,0
2025-09-02 10:45:39.584798,3025.58,20.61,10,1,Tuesday,2039.92,838.68,3080.36,0,0,0,0
2025-09-02 11:45:39.584798,2776.11,18.92,11,1,Tuesday,2036.34,835.19,2862.02,0,0,0,0
2025-09-02 12:45:39.584798,2433.33,17.97,12,1,Tuesday,2027.63,829.67,2642.45,0,0,0,0
2025-09-02 13:45:39.584798,2317.56,18.73,13,1,Tuesday,2031.04,830.73,2235.78,0,0,0,0
2025-09-02 14:45:39.584798,2013.2,17.66,14,1,Tuesday,2034.55,830.45,1928.96,0,0,0,0
2025-09-02 15:45:39.584798,1627.4,15.3,15,1,Tuesday,2036.53,829.38,1579.81,0,0,0,0
2025-09-02 16:45:39.584798,1213.09,14.06,16,1,Tuesday,2027.99,837.04,1417.93,0,0,0,0
2025-09-02 17:45:39.584798,1228.08,13.83,17,1,Tuesday,2029.12,835.9,1201.17,0,0,0,0
2025-09-02 18:45:39.584798,927.06,10.13,18,1,Tuesday,2005.3,859.48,1498.62,0,0,1,0
2025-09-02 19:45:39.584798,784.35,9.19,19,1,Tuesday,1997.44,870.13,973.0,0,0,1,0
2025-09-02 20:45:39.584798,873.53,9.48,20,1,Tuesday,1999.71,866.99,819.09,0,0,1,0
2025-09-02 21:45:39.584798,834.85,9.79,21,1,Tuesday,1995.94,872.04,925.3,0,0,1,0
2025-09-02 22:45:39.584798,1077.72,10.47,22,1,Tuesday,2003.3,863.11,901.18,0,0,0,0
2025-09-02 23:45:39.584798,1234.45,12.45,23,1,Tuesday,2006.48,859.99,1158.0,0,0,0,0
2025-09-03 00:45:39.584798,1497.25,12.08,0,2,Wednesday,2006.37,860.05,1499.83,0,0,0,1
2025-09-03 01:45:39.584798,1633.0,11.4,1,2,Wednesday,1999.26,862.5,1803.7,0,0,0,1
2025-09-03 02:45:39.584798,2147.02,12.68,2,2,Wednesday,2004.28,863.02,2026.48,0,0,0,1
2025-09-03 03:45:39.584798,2385.53,12.43,3,2,Wednesday,2005.44,863.53,2357.8,0,0,0,1
2025-09-03 04:45:39.584798,2606.87,15.21,4,2,Wednesday,2009.3,866.11,2514.28,0,0,0,1
2025-09-03 05:45:39.584798,2888.57,16.09,5,2,Wednesday,2010.85,867.71,2851.34,0,0,0,1
2025-09-03 06:45:39.584798,2913.01,18.19,6,2,Wednesday,2002.03,856.9,3124.76,0,0,0,0
2025-09-03 07:45:39.584798,3202.9,17.46,7,2,Wednesday,2001.58,856.25,3213.6,0,0,0,0
2025-09-03 08:45:39.584798,3117.35,20.22,8,2,Wednesday,1996.4,848.76,3241.78,0,0,0,0
2025-09-03 09:45:39.584798,3046.25,22.18,9,2,Wednesday,1991.84,842.53,3155.67,0,0,0,0
2025-09-03 10:45:39.584798,2903.01,19.83,10,2,Wednesday,1986.73,836.34,3025.58,0,0,0,0
2025-09-03 11:45:39.584798,2917.36,20.37,11,2,Wednesday,1992.61,842.61,2776.11,0,0,0,0
2025-09-03 12:45:39.584798,2525.0,20.24,12,2,Wednesday,1996.43,844.9,2433.33,0,0,0,0
2025-09-03 13:45:39.584798,2408.13,17.76,13,2,Wednesday,2000.21,846.6,2317.56,0,0,0,0
2025-09-03 14:45:39.584798,1931.04,17.63,14,2,Wednesday,1996.78,846.71,2013.2,0,0,0,0
2025-09-03 15:45:39.584798,1530.66,16.08,15,2,Wednesday,1992.75,848.77,1627.4,0,0,0,0
2025-09-03 16:45:39.584798,1293.45,14.91,16,2,Wednesday,1996.1,845.71,1213.09,0,0,0,0
2025-09-03 17:45:39.584798,1243.9,12.32,17,2,Wednesday,1996.76,845.09,1228.08,0,0,0,0
2025-09-03 18:45:39.584798,945.55,12.34,18,2,Wednesday,1997.53,844.08,927.06,0,0,1,0
2025-09-03 19:45:39.584798,800.56,12.05,19,2,Wednesday,1998.21,843.08,784.35,0,0,1,0
2025-09-03 20:45:39.584798,821.59,12.73,20,2,Wednesday,1996.04,846.15,873.53,0,0,1,0
2025-09-03 21:45:39.584798,900.79,11.55,21,2,Wednesday,1998.79,842.32,834.85,0,0,1,0
2025-09-03 22:45:39.584798,1073.53,13.24,22,2,Wednesday,1998.62,842.51,1077.72,0,0,0,0
2025-09-03 23:45:39.584798,1315.53,9.09,23,2,Wednesday,2001.99,839.47,1234.45,0,0,0,0
2025-09-04 00:45:39.584798,1413.69,12.1,0,3,Thursday,1998.51,841.83,1497.25,0,0,0,1
2025-09-04 01:45:39.584798,1633.24,11.91,1,3,Thursday,1998.52,841.82,1633.0,0,0,0,1
2025-09-04 02:45:39.584798,2001.76,15.99,2,3,Thursday,1992.47,841.23,2147.02,0,0,0,1
2025-09-04 03:45:39.584798,2383.43,12.72,3,3,Thursday,1992.38,841.19,2385.53,0,0,0,1
2025-09-04 04:45:39.584798,2566.3,13.98,4,3,Thursday,1990.69,839.94,2606.87,0,0,0,1
2025-09-04 05:45:39.584798,2802.74,15.62,5,3,Thursday,1987.12,836.13,2888.57,0,0,0,1
2025-09-04 06:45:39.584798,3098.97,14.52,6,3,Thursday,1994.86,845.88,2913.01,0,0,0,0
2025-09-04 07:45:39.584798,3164.99,17.91,7,3,Thursday,1993.28,843.56,3202.9,0,0,0,0
2025-09-04 08:45:39.584798,3204.13,18.3,8,3,Thursday,1996.9,848.76,3117.35,0,0,0,0
2025-09-04 09:45:39.584798,3090.79,20.11,9,3,Thursday,1998.76,851.2,3046.25,0,0,0,0
2025-09-04 10:45:39.584798,3006.51,20.51,10,3,Thursday,2003.07,856.23,2903.01,0,0,0,0
2025-09-04 11:45:39.584798,2758.09,22.58,11,3,Thursday,1996.43,849.42,2917.36,0,0,0,0
2025-09-04 12:45:39.584798,2646.73,20.63,12,3,Thursday,2001.5,853.07,2525.0,0,0,0,0
2025-09-04 13:45:39.584798,2368.82,17.5,13,3,Thursday,1999.87,852.29,2408.13,0,0,0,0
2025-09-04 14:45:39.584798,1830.47,15.95,14,3,Thursday,1995.68,852.89,1931.04,0,0,0,0
2025-09-04 15:45:39.584798,1591.19,16.8,15,3,Thursday,1998.2,851.55,1530.66,0,0,0,0
2025-09-04 16:45:39.584798,1270.25,12.78,16,3,Thursday,1997.23,852.4,1293.45,0,0,0,0
2025-09-04 17:45:39.584798,1082.91,16.23,17,3,Thursday,1990.52,859.19,1243.9,0,0,0,0
2025-09-04 18:45:39.584798,946.89,14.07,18,3,Thursday,1990.58,859.12,945.55,0,0,1,0
2025-09-04 19:45:39.584798,732.65,10.6,19,3,Thursday,1987.75,863.31,800.56,0,0,1,0
2025-09-04 20:45:39.584798,749.68,7.99,20,3,Thursday,1984.75,867.65,821.59,0,0,1,0
2025-09-04 21:45:39.584798,778.69,12.15,21,3,Thursday,1979.67,874.61,900.79,0,0,1,0
2025-09-04 22:45:39.584798,1011.96,9.83,22,3,Thursday,1977.1,877.47,1073.53,0,0,0,0
2025-09-04 23:45:39.584798,1191.93,12.09,23,3,Thursday,1971.95,881.87,1315.53,0,0,0,0
2025-09-05 00:45:39.584798,1405.28,8.4,0,4,Friday,1971.6,882.1,1413.69,0,0,0,1
2025-09-05 01:45:39.584798,1760.47,10.74,1,4,Friday,1976.9,880.36,1633.24,0,0,0,1
2025-09-05 02:45:39.584798,2006.11,12.71,2,4,Friday,1977.08,880.37,2001.76,0,0,0,1
2025-09-05 03:45:39.584798,2332.92,14.01,3,4,Friday,1974.98,879.41,2383.43,0,0,0,1
2025-09-05 04:45:39.584798,2773.76,14.56,4,4,Friday,1983.62,886.47,2566.3,0,0,0,1
2025-09-05 05:45:39.584798,2979.27,17.45,5,4,Friday,1990.98,894.26,2802.74,0,0,0,1
2025-09-05 06:45:39.584798,2958.42,16.1,6,4,Friday,1985.12,887.12,3098.97,0,0,0,0
2025-09-05 07:45:39.584798,3233.95,18.48,7,4,Friday,1987.99,891.21,3164.99,0,0,0,0
2025-09-05 08:45:39.584798,3264.67,19.62,8,4,Friday,1990.52,894.88,3204.13,0,0,0,0
2025-09-05 09:45:39.584798,3059.87,20.66,9,4,Friday,1989.23,893.25,3090.79,0,0,0,0
2025-09-05 10:45:39.584798,3090.97,21.06,10,4,Friday,1992.75,897.59,3006.51,0,0,0,0
2025-09-05 11:45:39.584798,2953.4,18.08,11,4,Friday,2000.89,905.68,2758.09,0,0,0,0
2025-09-05 12:45:39.584798,2490.44,16.91,12,4,Friday,1994.37,901.38,2646.73,0,0,0,0
2025-09-05 13:45:39.584798,2209.78,20.28,13,4,Friday,1987.75,899.09,2368.82,0,0,0,0
2025-09-05 14:45:39.584798,2055.02,17.79,14,4,Friday,1997.1,898.55,1830.47,0,0,0,0
2025-09-05 15:45:39.584798,1692.38,14.94,15,4,Friday,2001.32,896.8,1591.19,0,0,0,0
2025-09-05 16:45:39.584798,1422.09,17.09,16,4,Friday,2007.65,891.94,1270.25,0,0,0,0
2025-09-05 17:45:39.584798,1168.05,13.65,17,4,Friday,2011.19,888.27,1082.91,0,0,0,0
2025-09-05 18:45:39.584798,984.82,14.07,18,4,Friday,2012.77,886.32,946.89,0,0,1,0
2025-09-05 19:45:39.584798,740.09,11.4,19,4,Friday,2013.08,885.85,732.65,0,0,1,0
2025-09-05 20:45:39.584798,890.58,13.65,20,4,Friday,2018.96,877.55,749.68,0,0,1,0
2025-09-05 21:45:39.584798,951.03,12.75,21,4,Friday,2026.14,867.6,778.69,0,0,1,0
2025-09-05 22:45:39.584798,977.83,9.63,22,4,Friday,2024.71,869.37,1011.96,0,0,0,0
2025-09-05 23:45:39.584798,1184.42,11.69,23,4,Friday,2024.4,869.68,1191.93,0,0,0,0
2025-09-06 00:45:39.584798,1104.94,11.76,0,5,Saturday,2011.89,881.06,1405.28,0,1,0,1
2025-09-06 01:45:39.584798,1512.09,13.69,1,5,Saturday,2001.54,885.59,1760.47,0,1,0,1
2025-09-06 02:45:39.584798,1796.17,11.26,2,5,Saturday,1992.79,886.58,2006.11,0,1,0,1
2025-09-06 03:45:39.584798,1992.27,14.96,3,5,Saturday,1978.6,883.62,2332.92,0,1,0,1
2025-09-06 04:45:39.584798,2325.15,16.82,4,5,Saturday,1959.9,870.72,2773.76,0,1,0,1
2025-09-06 05:45:39.584798,2429.59,13.88,5,5,Saturday,1937.0,849.71,2979.27,0,1,0,1
2025-09-06 06:45:39.584798,2648.91,15.93,6,5,Saturday,1924.1,835.77,2958.42,0,1,0,0
2025-09-06 07:45:39.584798,2619.86,15.64,7,5,Saturday,1898.52,802.67,3233.95,0,1,0,0
2025-09-06 08:45:39.584798,2718.33,19.04,8,5,Saturday,1875.75,769.3,3264.67,0,1,0,0
2025-09-06 09:45:39.584798,2665.29,20.96,9,5,Saturday,1859.31,746.78,3059.87,0,1,0,0
2025-09-06 10:45:39.584798,2591.69,22.25,10,5,Saturday,1838.51,717.35,3090.97,0,1,0,0
2025-09-06 11:45:39.584798,2374.47,19.87,11,5,Saturday,1814.39,687.34,2953.4,0,1,0,0
2025-09-06 12:45:39.584798,2179.69,21.65,12,5,Saturday,1801.44,676.89,2490.44,0,1,0,0
2025-09-06 13:45:39.584798,2012.09,16.29,13,5,Saturday,1793.2,672.9,2209.78,0,1,0,0
2025-09-06 14:45:39.584798,1650.27,14.74,14,5,Saturday,1776.34,671.12,2055.02,0,1,0,0
2025-09-06 15:45:39.584798,1288.87,15.98,15,5,Saturday,1759.52,678.33,1692.38,0,1,0,0
2025-09-06 16:45:39.584798,1314.34,15.34,16,5,Saturday,1755.04,681.01,1422.09,0,1,0,0
2025-09-06 17:45:39.584798,1080.75,13.43,17,5,Saturday,1751.4,684.51,1168.05,0,1,0,0
2025-09-06 18:45:39.584798,720.27,9.2,18,5,Saturday,1740.37,699.36,984.82,0,1,1,0
2025-09-06 19:45:39.584798,775.04,11.17,19,5,Saturday,1741.83,697.22,740.09,0,1,1,0
2025-09-06 20:45:39.584798,657.73,8.6,20,5,Saturday,1732.13,711.06,890.58,0,1,1,0
2025-09-06 21:45:39.584798,753.72,11.12,21,5,Saturday,1723.91,721.55,951.03,0,1,1,0
2025-09-06 22:45:39.584798,867.26,10.56,22,5,Saturday,1719.3,726.85,977.83,0,1,0,0
2025-09-06 23:45:39.584798,1002.08,8.83,23,5,Saturday,1711.7,733.61,1184.42,0,1,0,0
2025-09-07 00:45:39.584798,1172.4,10.02,0,6,Sunday,1714.51,731.31,1104.94,0,1,0,1
2025-09-07 01:45:39.584798,1433.0,10.05,1,6,Sunday,1711.22,732.44,1512.09,0,1,0,1
2025-09-07 02:45:39.584798,1669.59,12.61,2,6,Sunday,1705.94,732.26,1796.17,0,1,0,1
2025-09-07 03:45:39.584798,1929.15,15.37,3,6,Sunday,1703.31,731.3,1992.27,0,1,0,1
2025-09-07 04:45:39.584798,2242.71,13.76,4,6,Sunday,1699.88,728.44,2325.15,0,1,0,1
2025-09-07 05:45:39.584798,2384.42,17.28,5,6,Sunday,1698.0,726.52,2429.59,0,1,0,1
2025-09-07 06:45:39.584798,2654.67,16.91,6,6,Sunday,1698.24,726.85,2648.91,0,1,0,0
2025-09-07 07:45:39.584798,2813.52,17.51,7,6,Sunday,1706.31,738.51,2619.86,0,1,0,0
2025-09-07 08:45:39.584798,2673.59,19.28,8,6,Sunday,1704.44,735.9,2718.33,0,1,0,0
2025-09-07 09:45:39.584798,2699.38,18.33,9,6,Sunday,1705.86,737.86,2665.29,0,1,0,0
2025-09-07 10:45:39.584798,2611.4,19.16,10,6,Sunday,1706.68,738.9,2591.69,0,1,0,0
2025-09-07 11:45:39.584798,2443.78,17.97,11,6,Sunday,1709.57,741.76,2374.47,0,1,0,0
2025-09-07 12:45:39.584798,2197.12,22.15,12,6,Sunday,1710.3,742.24,2179.69,0,1,0,0
2025-09-07 13:45:39.584798,2001.06,18.42,13,6,Sunday,1709.84,742.05,2012.09,0,1,0,0
2025-09-07 14:45:39.584798,1719.24,16.24,14,6,Sunday,1712.71,741.95,1650.27,0,1,0,0
2025-09-07 15:45:39.584798,1317.51,16.39,15,6,Sunday,1713.91,741.26,1288.87,0,1,0,0
2025-09-07 16:45:39.584798,1245.66,14.6,16,6,Sunday,1711.04,743.0,1314.34,0,1,0,0
2025-09-07 17:45:39.584798,1041.95,13.15,17,6,Sunday,1709.43,744.47,1080.75,0,1,0,0
2025-09-07 18:45:39.584798,751.2,13.22,18,6,Sunday,1710.72,742.71,720.27,0,1,1,0
2025-09-07 19:45:39.584798,719.94,12.44,19,6,Sunday,1708.42,745.8,775.04,0,1,1,0
2025-09-07 20:45:39.584798,749.21,9.76,20,6,Sunday,1712.23,740.41,657.73,0,1,1,0
2025-09-07 21:45:39.584798,721.18,9.25,21,6,Sunday,1710.88,742.27,753.72,0,1,1,0
2025-09-07 22:45:39.584798,932.73,9.59,22,6,Sunday,1713.6,739.15,867.26,0,1,0,0
2025-09-07 23:45:39.584798,1219.87,6.78,23,6,Sunday,1722.68,731.33,1002.08,0,1,0,0
2025-09-08 00:45:39.584798,1399.36,8.52,0,0,Monday,1732.14,725.35,1172.4,0,0,0,1
2025-09-08 01:45:39.584798,1620.06,13.69,1,0,Monday,1739.93,723.0,1433.0,0,0,0,1
2025-09-08 02:45:39.584798,2062.07,15.17,2,0,Monday,1756.28,725.77,1669.59,0,0,0,1
2025-09-08 03:45:39.584798,2414.95,13.56,3,0,Monday,1776.52,737.48,1929.15,0,0,0,1
2025-09-08 04:45:39.584798,2613.87,16.1,4,0,Monday,1791.99,751.44,2242.71,0,0,0,1
2025-09-08 05:45:39.584798,2989.78,16.99,5,0,Monday,1817.21,781.74,2384.42,0,0,0,1
2025-09-08 06:45:39.584798,2949.3,22.32,6,0,Monday,1829.49,797.62,2654.67,0,0,0,0
2025-09-08 07:45:39.584798,3221.64,20.38,7,0,Monday,1846.49,823.44,2813.52,0,0,0,0
2025-09-08 08:45:39.584798,3151.56,19.25,8,0,Monday,1866.41,849.68,2673.59,0,0,0,0
2025-09-08 09:45:39.584798,3290.52,18.45,9,0,Monday,1891.04,882.8,2699.38,0,0,0,0
2025-09-08 10:45:39.584798,3187.71,17.58,10,0,Monday,1915.05,910.64,2611.4,0,0,0,0
2025-09-08 11:45:39.584798,2766.94,20.07,11,0,Monday,1928.52,921.13,2443.78,0,0,0,0
2025-09-08 12:45:39.584798,2533.26,18.07,12,0,Monday,1942.52,927.92,2197.12,0,0,0,0
2025-09-08 13:45:39.584798,2358.4,16.23,13,0,Monday,1957.41,931.76,2001.06,0,0,0,0
2025-09-08 14:45:39.584798,1946.05,16.32,14,0,Monday,1966.86,930.39,1719.24,0,0,0,0
2025-09-08 15:45:39.584798,1668.79,14.44,15,0,Monday,1981.5,922.46,1317.51,0,0,0,0
2025-09-08 16:45:39.584798,1379.69,17.29,16,0,Monday,1987.08,918.2,1245.66,0,0,0,0
2025-09-08 17:45:39.584798,984.23,14.8,17,0,Monday,1984.68,920.86,1041.95,0,0,0,0
2025-09-08 18:45:39.584798,957.06,12.29,18,0,Monday,1993.26,909.76,751.2,0,0,1,0
2025-09-08 19:45:39.584798,785.7,13.52,19,0,Monday,1996.0,905.85,719.94,0,0,1,0
2025-09-08 20:45:39.584798,774.81,10.67,20,0,Monday,1997.06,904.33,749.21,0,0,1,0
2025-09-08 21:45:39.584798,985.23,8.82,21,0,Monday,2008.07,889.62,721.18,0,0,1,0
2025-09-08 22:45:39.584798,886.29,12.29,22,0,Monday,2006.13,892.11,932.73,0,0,0,0
2025-09-08 23:45:39.584798,1255.58,11.05,23,0,Monday,2007.62,890.77,1219.87,0,0,0,0
2025-09-09 00:45:39.584798,1435.38,9.24,0,1,Tuesday,2009.12,889.73,1399.36,0,0,0,1
